Rate,Method,MAE,RMSE,PSNR,SSIM,IoU,Time
0.1,KNN-DBSCAN,31.057661345574978,36.260899458000566,25.617938415175693,0.888375986262267,0.8620937386165864,10.83473825454712
0.1,K-Means,9.971144521273878,19.085167498306333,29.110280055216435,0.9636683168533466,0.9798232129131438,0.4038240909576416
0.1,Spectral,9.73564297097643,18.986953613433933,29.155093784126585,0.9650960152726741,0.9796221011991512,0.9096612930297852
0.1,DBSCAN,29.205173319613344,35.69962640003578,23.67092614768675,0.8896234761433047,0.8851407499740314,13.270374298095703
0.1,DBSCANR,7.669031292507139,18.217326629798546,29.514506669079044,0.9688244592637903,0.9768580670732487,10.250757217407227
0.1,AR-DBSCAN,29.068948001203175,35.74005261946253,23.661095820262986,0.89008499030468,0.8851407499740314,4.713055610656738
0.1,GB-DBSCAN,29.16781615667734,35.78220564578199,23.65085742494955,0.8898071197588017,0.8851086476803656,48.2489070892334
0.1,HDBSCAN,6.714077066365818,17.63491029875798,29.79673447297131,0.9743524424117034,0.9818461933495956,8.576875448226929
0.1,KNN-DBSCAN,29.205173319613344,35.69962640003578,23.67092614768675,0.8896234761433047,0.8851407499740314,13.249075651168823
0.1,K-Means,19.87955044405274,28.007655431628788,25.790837889312883,0.9109001351663812,0.9648664623166692,0.41915273666381836
0.1,Spectral,14.558437084011118,27.85932859172762,25.83696007082974,0.9537274324361255,0.8704339908952959,0.9593937397003174
0.1,DBSCAN,30.847256929024283,39.57373742535338,22.78823162826841,0.8863156701548638,0.8559718969555035,10.188756465911865
0.1,DBSCANR,9.422676058976986,21.447078673736456,28.10901008766573,0.9594477129338972,0.9634415379766782,10.343920230865479
0.1,AR-DBSCAN,30.75539319311156,39.578075872210846,22.78727945120329,0.8863109997922795,0.8559718969555035,4.071844816207886
0.1,GB-DBSCAN,28.024640788742165,35.656567747199894,23.693582260571926,0.8880036261744237,0.84510983045185,42.80789637565613
0.1,HDBSCAN,7.139988840108687,18.42376342035681,29.42880602136797,0.970225247939304,0.974349110393625,7.821361303329468
0.1,KNN-DBSCAN,30.847256929024283,39.57373742535338,22.78823162826841,0.8863156701548638,0.8559718969555035,9.908511638641357
0.1,K-Means,10.32052051034304,16.44966490488441,27.471053063222982,0.9414510773803929,0.9588733247167592,0.4602348804473877
0.1,Spectral,10.761779418091967,18.02462294118809,26.67687040224616,0.9498544827206142,0.9256710791912478,0.9859137535095215
0.1,DBSCAN,23.80943151529888,28.900200009779102,22.57617720319462,0.8863671010398664,0.8750060127952283,11.048866748809814
0.1,DBSCANR,8.852585405708256,16.544342991170318,27.42120366824004,0.953433023433128,0.9457305899000209,10.119888305664062
0.1,AR-DBSCAN,23.633076513028595,28.988628791195513,22.549640710764294,0.8869738851181148,0.8750060127952283,3.291454315185547
0.1,GB-DBSCAN,23.44761034589588,28.361401454240678,22.739640424434167,0.8867539181732721,0.8764250324690942,46.057676553726196
0.1,HDBSCAN,6.774580963960434,13.336027834911127,29.293664305442885,0.9627143308472762,0.9579277462375118,8.971681356430054
0.1,KNN-DBSCAN,23.80943151529888,28.900200009779102,22.57617720319462,0.8863671010398664,0.8750060127952283,10.879114389419556
0.1,K-Means,11.39108012429895,24.112743061204007,28.08889498960944,0.9574471504076758,0.9691530736634353,0.38710689544677734
0.1,Spectral,11.13337152525361,23.33117980602578,28.3750933454108,0.9579369591001365,0.9676939229961579,0.895561933517456
0.1,DBSCAN,27.032572333910114,32.350005732336875,25.53634011935799,0.893767044322292,0.8853912553950084,13.363187074661255
0.1,DBSCANR,11.391792942083717,24.74472956027062,27.86417312480285,0.9548218557389411,0.9599005320379366,10.206631660461426
0.1,AR-DBSCAN,40.76489807983126,47.02467868849163,22.287310623102332,0.8900970080002544,0.8254416961130742,8.438898086547852
0.1,GB-DBSCAN,26.98053326307213,32.287393208932514,25.553167703612957,0.8938134484749269,0.8853912553950084,48.02564883232117
0.1,HDBSCAN,10.183114060553352,23.036550025189094,28.48547857293084,0.9583353854525151,0.9681711755569464,9.081404209136963
0.1,KNN-DBSCAN,27.032572333910114,32.350005732336875,25.53634011935799,0.893767044322292,0.8853912553950084,13.307510614395142
0.1,K-Means,8.070124191388949,12.498514783741312,27.440961016654523,0.9369886524272322,0.9771927715670954,0.3547790050506592
